Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,41.67333984375,42.6553955078125,41.65910720825195,42.39920425415039,31.03810691833496,7147064
2012-01-04,42.39920425415039,42.683860778808594,41.9152946472168,42.626930236816406,31.204818725585938,5274334
2012-01-05,42.4134407043457,43.06814193725586,41.73027038574219,42.8973503112793,31.40277671813965,5761663
2012-01-06,42.911582946777344,43.267398834228516,42.21417999267578,43.15353775024414,31.59031867980957,5847872
2012-01-09,43.35279846191406,43.438194274902344,43.01121139526367,43.139305114746094,31.57989501953125,4589432
2012-01-10,43.90787124633789,45.08918762207031,43.836708068847656,44.0928955078125,32.27796936035156,9735470
2012-01-11,43.979034423828125,44.961090087890625,43.86517333984375,44.733367919921875,32.74681854248047,5468183
2012-01-12,45.03225326538086,46.35589599609375,44.8329963684082,46.3416633605957,33.92417526245117,8452087
2012-01-13,45.61579513549805,45.943145751953125,44.94685745239258,45.573097229003906,33.361549377441406,5970759
2012-01-17,46.56938552856445,46.96790313720703,46.085472106933594,46.44129180908203,33.997100830078125,6123786
2012-01-18,46.3701286315918,47.19562530517578,46.21356964111328,47.181392669677734,34.53889083862305,6192572
2012-01-19,47.12446212768555,47.224090576171875,46.612083435058594,46.93943786621094,34.36176300048828,5676788
2012-01-20,46.98213577270508,47.537208557128906,46.8682746887207,47.52297592163086,34.7889518737793,5660206
2012-01-23,47.594139099121094,47.60837173461914,46.953670501708984,47.1102294921875,34.486793518066406,5125522
2012-01-24,46.54092025756836,47.57990646362305,46.07124328613281,47.50874328613281,34.77853775024414,4675502
2012-01-25,47.48027801513672,48.063819885253906,46.96790313720703,48.021121978759766,35.15361022949219,5222763
2012-01-26,48.17768096923828,48.27730941772461,47.43758010864258,47.55144119262695,34.80978012084961,5582217
2012-01-27,47.33795166015625,47.96419143676758,47.15292739868164,47.62260437011719,34.86186981201172,6229248
2012-01-30,46.96790313720703,47.65106964111328,46.52668762207031,47.23832321166992,34.58056640625,5946097
2012-01-31,47.7791633605957,47.96419143676758,47.02483367919922,47.69376754760742,34.91397476196289,5083295
2012-02-01,48.03535461425781,48.391170501708984,47.793399810791016,48.3057746887207,35.36198425292969,7345270
2012-02-02,47.138694763183594,48.391170501708984,46.98213577270508,47.73646545410156,34.94521713256836,8072258
2012-02-03,48.3342399597168,49.03164291381836,48.32000732421875,48.647361755371094,35.61204528808594,4913545
2012-02-06,47.836097717285156,48.391170501708984,47.836097717285156,48.36270523071289,35.403663635253906,3921042
2012-02-07,48.206146240234375,48.818153381347656,47.55144119262695,48.19191360473633,35.27863311767578,4731640
2012-02-08,48.10651779174805,48.59042739868164,47.62260437011719,48.32000732421875,35.37240219116211,4207424
2012-02-09,48.37693786621094,49.20243453979492,48.14921569824219,48.98894500732422,35.86208724975586,5262109
2012-02-10,48.248844146728516,48.433868408203125,47.69376754760742,48.391170501708984,35.42449188232422,5292813
2012-02-13,48.60466384887695,48.960479736328125,48.41963577270508,48.66159439086914,35.622467041015625,4290332
2012-02-14,48.120750427246094,48.348472595214844,47.25255584716797,47.82186508178711,35.00774002075195,3970997
2012-02-15,47.99265670776367,48.41963577270508,47.57990646362305,47.90726089477539,35.070255279541016,4539688
2012-02-16,47.92149353027344,49.102806091308594,47.7791633605957,49.01741027832031,35.88294219970703,4691451
